country,district,year,temperature in (K)
Serbia,Moravicki okrug,2001,281.16953531901044
Serbia,Nisavski okrug,2001,283.62144978841144
Serbia,Jablanicki okrug,2001,283.822265625
Serbia,Raski okrug,2001,281.9024022420247
Serbia,Srednjebanatski okrug,2001,285.11160532633465
Serbia,Borski okrug,2001,282.9900156656901
Serbia,Grad Beograd,2001,284.78093973795575
Serbia,Pomoravski okrug,2001,283.7284113566081
Serbia,Severnobanatski okrug,2001,284.8133239746094
Serbia,Kosovskomitrovicki okrug,2001,281.34352620442706
Serbia,Macvanski okrug,2001,284.63524373372394
Serbia,Pirotski okrug,2001,281.8528238932292
Serbia,Kolubarski okrug,2001,285.2062479654948
Serbia,Branicevski okrug,2001,283.9602851867676
Serbia,Sumadijski okrug,2001,284.1963831583659
Serbia,Juznobanatski okrug,2001,285.06565856933594
Serbia,Juznobacki okrug,2001,285.0606002807617
Serbia,Severnobacki okrug,2001,284.72142283121747
Serbia,Pcinjski okrug,2001,281.8707682291667
Serbia,Zlatiborski okrug,2001,282.11108525594074
Serbia,Kosovski okrug,2001,283.1139729817708
Serbia,Toplicki okrug,2001,282.5398915608724
Serbia,Rasinski okrug,2001,283.4164581298828
Serbia,Prizrenski okrug,2001,282.58170954386395
Serbia,Zajecarski,2001,283.5860824584961
Serbia,Sremski,2002,285.917542775472
Serbia,Moravicki okrug,2002,281.87878163655597
Serbia,Nisavski okrug,2002,284.16202545166016
Serbia,Jablanicki okrug,2002,284.2879333496094
Serbia,Raski okrug,2002,282.5971959431966
Serbia,Srednjebanatski okrug,2002,285.9635950724284
Serbia,Borski okrug,2002,283.42938741048175
Serbia,Grad Beograd,2002,285.5970687866211
Serbia,Pomoravski okrug,2002,284.34193166097003
Serbia,Severnobanatski okrug,2002,285.7893473307292
Serbia,Kosovskomitrovicki okrug,2002,281.8533706665039
Serbia,Macvanski okrug,2002,285.5104726155599
Serbia,Pirotski okrug,2002,282.2935028076172
Serbia,Kolubarski okrug,2002,286.14993540445965
Serbia,Branicevski okrug,2002,284.524606068929
Serbia,Sumadijski okrug,2002,284.94493103027344
Serbia,Juznobanatski okrug,2002,285.82501729329425
Serbia,Juznobacki okrug,2002,285.982671101888
Serbia,Severnobacki okrug,2002,285.6645762125651
Serbia,Pcinjski okrug,2002,282.1285336812337
Serbia,Zlatiborski okrug,2002,282.88696543375653
Serbia,Kosovski okrug,2002,283.3560791015625
Serbia,Toplicki okrug,2002,283.0419692993164
Serbia,Rasinski okrug,2002,284.0364303588867
Serbia,Prizrenski okrug,2002,282.8843358357747
Serbia,Zajecarski,2002,284.00457763671875
Serbia,Sremski,2003,285.25119908650714
Serbia,Moravicki okrug,2003,281.26480356852215
Serbia,Nisavski okrug,2003,283.5995559692383
Serbia,Jablanicki okrug,2003,283.80790456136066
Serbia,Raski okrug,2003,282.01148223876953
Serbia,Srednjebanatski okrug,2003,284.97337341308594
Serbia,Borski okrug,2003,282.77843475341797
Serbia,Grad Beograd,2003,284.87032826741535
Serbia,Pomoravski okrug,2003,283.71954854329425
Serbia,Severnobanatski okrug,2003,284.73267618815106
Serbia,Kosovskomitrovicki okrug,2003,281.3735071818034
Serbia,Macvanski okrug,2003,284.9761657714844
Serbia,Pirotski okrug,2003,281.7124252319336
Serbia,Kolubarski okrug,2003,285.5239664713542
Serbia,Branicevski okrug,2003,283.74970626831055
Serbia,Sumadijski okrug,2003,284.30555470784503
Serbia,Juznobanatski okrug,2003,284.9460932413737
Serbia,Juznobacki okrug,2003,285.1335589090983
Serbia,Severnobacki okrug,2003,284.73358154296875
Serbia,Pcinjski okrug,2003,281.7012112935384
Serbia,Zlatiborski okrug,2003,282.25202051798504
Serbia,Kosovski okrug,2003,283.0642623901367
Serbia,Toplicki okrug,2003,282.6122105916341
Serbia,Rasinski okrug,2003,283.4922815958659
Serbia,Prizrenski okrug,2003,282.5610885620117
Serbia,Zajecarski,2003,283.32044982910156
Serbia,Sremski,2004,284.7212715148926
Serbia,Moravicki okrug,2004,281.1936340332031
Serbia,Nisavski okrug,2004,283.5179621378581
Serbia,Jablanicki okrug,2004,283.70460255940753
Serbia,Raski okrug,2004,281.88685607910156
Serbia,Srednjebanatski okrug,2004,284.66624450683594
Serbia,Borski okrug,2004,282.79285685221356
Serbia,Grad Beograd,2004,284.60667928059894
Serbia,Pomoravski okrug,2004,283.57847086588544
Serbia,Severnobanatski okrug,2004,284.4123357137044
Serbia,Kosovskomitrovicki okrug,2004,281.27156321207684
Serbia,Macvanski okrug,2004,284.5137888590495
Serbia,Pirotski okrug,2004,281.8615137736003
Serbia,Kolubarski okrug,2004,285.1081288655599
Serbia,Branicevski okrug,2004,283.65540822347003
Serbia,Sumadijski okrug,2004,284.09474182128906
Serbia,Juznobanatski okrug,2004,284.6736017862956
Serbia,Juznobacki okrug,2004,284.6648775736491
Serbia,Severnobacki okrug,2004,284.3039906819661
Serbia,Pcinjski okrug,2004,281.80989329020184
Serbia,Zlatiborski okrug,2004,282.12084706624347
Serbia,Kosovski okrug,2004,282.8833516438802
Serbia,Toplicki okrug,2004,282.4426803588867
Serbia,Rasinski okrug,2004,283.34269460042316
Serbia,Prizrenski okrug,2004,282.36650975545246
Serbia,Zajecarski,2004,283.4702860514323
Serbia,Sremski,2005,284.17769622802734
Serbia,Moravicki okrug,2005,280.39546966552734
Serbia,Nisavski okrug,2005,282.82625579833984
Serbia,Jablanicki okrug,2005,283.11495208740234
Serbia,Raski okrug,2005,281.1872151692708
Serbia,Srednjebanatski okrug,2005,284.2881673177083
Serbia,Borski okrug,2005,282.17889912923175
Serbia,Grad Beograd,2005,283.96007283528644
Serbia,Pomoravski okrug,2005,282.91983286539715
Serbia,Severnobanatski okrug,2005,284.02661895751953
Serbia,Kosovskomitrovicki okrug,2005,280.6681493123372
Serbia,Macvanski okrug,2005,283.7713165283203
Serbia,Pirotski okrug,2005,281.2013524373372
Serbia,Kolubarski okrug,2005,284.3804244995117
Serbia,Branicevski okrug,2005,283.120112101237
Serbia,Sumadijski okrug,2005,283.37093353271484
Serbia,Juznobanatski okrug,2005,284.2155342102051
Serbia,Juznobacki okrug,2005,284.23376719156903
Serbia,Severnobacki okrug,2005,283.92266337076825
Serbia,Pcinjski okrug,2005,281.30982462565106
Serbia,Zlatiborski okrug,2005,281.2982355753581
Serbia,Kosovski okrug,2005,282.3772735595703
Serbia,Toplicki okrug,2005,281.89258829752606
Serbia,Rasinski okrug,2005,282.68451436360675
Serbia,Prizrenski okrug,2005,281.8120396931966
Serbia,Zajecarski,2005,282.75757853190106
Serbia,Sremski,2006,285.2553075154622
Serbia,Moravicki okrug,2006,281.12647755940753
Serbia,Nisavski okrug,2006,283.5990498860677
Serbia,Jablanicki okrug,2006,283.7077331542969
Serbia,Raski okrug,2006,282.0161616007487
Serbia,Srednjebanatski okrug,2006,285.1820882161458
Serbia,Borski okrug,2006,283.06546274820965
Serbia,Grad Beograd,2006,284.9499816894531
Serbia,Pomoravski okrug,2006,283.8559061686198
Serbia,Severnobanatski okrug,2006,284.9131139119466
Serbia,Kosovskomitrovicki okrug,2006,281.32018788655597
Serbia,Macvanski okrug,2006,284.8146286010742
Serbia,Pirotski okrug,2006,281.8312454223633
Serbia,Kolubarski okrug,2006,285.48830159505206
Serbia,Branicevski okrug,2006,284.08534240722656
Serbia,Sumadijski okrug,2006,284.3408915201823
Serbia,Juznobanatski okrug,2006,285.1601676940918
Serbia,Juznobacki okrug,2006,285.25269317626953
Serbia,Severnobacki okrug,2006,284.8548583984375
Serbia,Pcinjski okrug,2006,281.73546600341797
Serbia,Zlatiborski okrug,2006,282.06453196207684
Serbia,Kosovski okrug,2006,282.8610534667969
Serbia,Toplicki okrug,2006,282.48536173502606
Serbia,Rasinski okrug,2006,283.5172526041667
Serbia,Prizrenski okrug,2006,282.30712636311847
Serbia,Zajecarski,2006,283.5192133585612
Serbia,Sremski,2007,286.33677673339844
Serbia,Moravicki okrug,2007,282.3358205159505
Serbia,Nisavski okrug,2007,284.96630605061847
Serbia,Jablanicki okrug,2007,285.1349461873372
Serbia,Raski okrug,2007,283.2152735392253
Serbia,Srednjebanatski okrug,2007,286.2656656901042
Serbia,Borski okrug,2007,284.3363723754883
Serbia,Grad Beograd,2007,286.1175308227539
Serbia,Pomoravski okrug,2007,285.0977020263672
Serbia,Severnobanatski okrug,2007,286.0165100097656
Serbia,Kosovskomitrovicki okrug,2007,282.6037241617839
Serbia,Macvanski okrug,2007,285.8636779785156
Serbia,Pirotski okrug,2007,283.16522725423175
Serbia,Kolubarski okrug,2007,286.55695088704425
Serbia,Branicevski okrug,2007,285.2632827758789
Serbia,Sumadijski okrug,2007,285.52296956380206
Serbia,Juznobanatski okrug,2007,286.2816632588704
Serbia,Juznobacki okrug,2007,286.3190282185872
Serbia,Severnobacki okrug,2007,285.9336929321289
Serbia,Pcinjski okrug,2007,283.0337613423665
Serbia,Zlatiborski okrug,2007,283.24128977457684
Serbia,Kosovski okrug,2007,284.2954839070638
Serbia,Toplicki okrug,2007,283.8752034505208
Serbia,Rasinski okrug,2007,284.797368367513
Serbia,Prizrenski okrug,2007,283.70147705078125
Serbia,Zajecarski,2007,284.8962122599284
Serbia,Sremski,2008,286.29287083943683
Serbia,Moravicki okrug,2008,282.2932815551758
Serbia,Nisavski okrug,2008,284.69554138183594
Serbia,Jablanicki okrug,2008,284.86771392822266
Serbia,Raski okrug,2008,283.1017761230469
Serbia,Srednjebanatski okrug,2008,286.1724319458008
Serbia,Borski okrug,2008,283.86568450927734
Serbia,Grad Beograd,2008,286.0049184163411
Serbia,Pomoravski okrug,2008,284.81451924641925
Serbia,Severnobanatski okrug,2008,285.84241485595703
Serbia,Kosovskomitrovicki okrug,2008,282.412602742513
Serbia,Macvanski okrug,2008,285.9631525675456
Serbia,Pirotski okrug,2008,282.853520711263
Serbia,Kolubarski okrug,2008,286.65912373860675
Serbia,Branicevski okrug,2008,284.9379514058431
Serbia,Sumadijski okrug,2008,285.4476038614909
Serbia,Juznobanatski okrug,2008,286.14737701416016
Serbia,Juznobacki okrug,2008,286.2024625142415
Serbia,Severnobacki okrug,2008,285.71864318847656
Serbia,Pcinjski okrug,2008,282.7515869140625
Serbia,Zlatiborski okrug,2008,283.27187474568683
Serbia,Kosovski okrug,2008,284.01490020751953
Serbia,Toplicki okrug,2008,283.6375910441081
Serbia,Rasinski okrug,2008,284.5818176269531
Serbia,Prizrenski okrug,2008,283.43611272176105
Serbia,Zajecarski,2008,284.5154215494792
Serbia,Sremski,2009,285.9472312927246
Serbia,Moravicki okrug,2009,281.87423451741535
Serbia,Nisavski okrug,2009,284.40858968098956
Serbia,Jablanicki okrug,2009,284.57653554280597
Serbia,Raski okrug,2009,282.6904983520508
Serbia,Srednjebanatski okrug,2009,285.95462799072266
Serbia,Borski okrug,2009,283.66945393880206
Serbia,Grad Beograd,2009,285.64292907714844
Serbia,Pomoravski okrug,2009,284.5484670003255
Serbia,Severnobanatski okrug,2009,285.69503529866535
Serbia,Kosovskomitrovicki okrug,2009,282.0355275472005
Serbia,Macvanski okrug,2009,285.47779083251953
Serbia,Pirotski okrug,2009,282.59303283691406
Serbia,Kolubarski okrug,2009,286.1075210571289
Serbia,Branicevski okrug,2009,284.71432367960614
Serbia,Sumadijski okrug,2009,285.01947530110675
Serbia,Juznobanatski okrug,2009,285.880677541097
Serbia,Juznobacki okrug,2009,285.96295166015625
Serbia,Severnobacki okrug,2009,285.5567092895508
Serbia,Pcinjski okrug,2009,282.49267832438153
Serbia,Zlatiborski okrug,2009,282.80996958414715
Serbia,Kosovski okrug,2009,283.69332631429035
Serbia,Toplicki okrug,2009,283.2866694132487
Serbia,Rasinski okrug,2009,284.2393747965495
Serbia,Prizrenski okrug,2009,283.1648864746094
Serbia,Zajecarski,2009,284.2542724609375
Serbia,Sremski,2010,284.97179412841797
Serbia,Moravicki okrug,2010,281.6998469034831
Serbia,Nisavski okrug,2010,284.17098744710285
Serbia,Jablanicki okrug,2010,284.3844680786133
Serbia,Raski okrug,2010,282.4014587402344
Serbia,Srednjebanatski okrug,2010,284.9712397257487
Serbia,Borski okrug,2010,283.19988505045575
Serbia,Grad Beograd,2010,285.0123240152995
Serbia,Pomoravski okrug,2010,284.07159932454425
Serbia,Severnobanatski okrug,2010,284.47149149576825
Serbia,Kosovskomitrovicki okrug,2010,281.8942159016927
Serbia,Macvanski okrug,2010,284.7641779581706
Serbia,Pirotski okrug,2010,282.44564565022785
Serbia,Kolubarski okrug,2010,285.4915262858073
Serbia,Branicevski okrug,2010,284.04216893513996
Serbia,Sumadijski okrug,2010,284.57798767089844
Serbia,Juznobanatski okrug,2010,285.0649350484212
Serbia,Juznobacki okrug,2010,284.8072319030762
Serbia,Severnobacki okrug,2010,284.2532475789388
Serbia,Pcinjski okrug,2010,282.38753000895184
Serbia,Zlatiborski okrug,2010,282.5172653198242
Serbia,Kosovski okrug,2010,283.6211700439453
Serbia,Toplicki okrug,2010,283.06895955403644
Serbia,Rasinski okrug,2010,283.91208902994794
Serbia,Prizrenski okrug,2010,283.07629776000977
Serbia,Zajecarski,2010,283.9964141845703
Serbia,Sremski,2011,285.46849568684894
Serbia,Moravicki okrug,2011,281.8308639526367
Serbia,Nisavski okrug,2011,283.7567494710286
Serbia,Jablanicki okrug,2011,284.07774353027344
Serbia,Raski okrug,2011,282.5256067911784
Serbia,Srednjebanatski okrug,2011,285.4104741414388
Serbia,Borski okrug,2011,282.9944356282552
Serbia,Grad Beograd,2011,285.14385477701825
Serbia,Pomoravski okrug,2011,283.9515024820964
Serbia,Severnobanatski okrug,2011,285.26493581136066
Serbia,Kosovskomitrovicki okrug,2011,281.94236755371094
Serbia,Macvanski okrug,2011,285.19310760498047
Serbia,Pirotski okrug,2011,282.13114166259766
Serbia,Kolubarski okrug,2011,285.76148732503253
Serbia,Branicevski okrug,2011,284.12246068318683
Serbia,Sumadijski okrug,2011,284.6033452351888
Serbia,Juznobanatski okrug,2011,285.3293711344401
Serbia,Juznobacki okrug,2011,285.4843978881836
Serbia,Severnobacki okrug,2011,285.1919581095378
Serbia,Pcinjski okrug,2011,282.1952590942383
Serbia,Zlatiborski okrug,2011,282.69575119018555
Serbia,Kosovski okrug,2011,283.36976114908856
Serbia,Toplicki okrug,2011,282.9646631876628
Serbia,Rasinski okrug,2011,283.7933044433594
Serbia,Prizrenski okrug,2011,283.05350494384766
Serbia,Zajecarski,2011,283.5666758219401
Serbia,Sremski,2012,286.08014551798504
Serbia,Moravicki okrug,2012,282.2779286702474
Serbia,Nisavski okrug,2012,284.51268005371094
Serbia,Jablanicki okrug,2012,284.7558008829753
Serbia,Raski okrug,2012,283.0269063313802
Serbia,Srednjebanatski okrug,2012,286.04268646240234
Serbia,Borski okrug,2012,283.7891565958659
Serbia,Grad Beograd,2012,285.7578837076823
Serbia,Pomoravski okrug,2012,284.6097869873047
Serbia,Severnobanatski okrug,2012,285.84588114420575
Serbia,Kosovskomitrovicki okrug,2012,282.4850769042969
Serbia,Macvanski okrug,2012,285.7020492553711
Serbia,Pirotski okrug,2012,282.84482828776044
Serbia,Kolubarski okrug,2012,286.337153116862
Serbia,Branicevski okrug,2012,284.78943761189777
Serbia,Sumadijski okrug,2012,285.1645965576172
Serbia,Juznobanatski okrug,2012,285.94772084554035
Serbia,Juznobacki okrug,2012,286.0947545369466
Serbia,Severnobacki okrug,2012,285.7466100056966
Serbia,Pcinjski okrug,2012,282.81468963623047
Serbia,Zlatiborski okrug,2012,283.1258544921875
Serbia,Kosovski okrug,2012,284.0851745605469
Serbia,Toplicki okrug,2012,283.5660629272461
Serbia,Rasinski okrug,2012,284.40621693929035
Serbia,Prizrenski okrug,2012,283.6296742757161
Serbia,Zajecarski,2012,284.4559326171875
Serbia,Sremski,2013,285.97840118408203
Serbia,Moravicki okrug,2013,282.3983205159505
Serbia,Nisavski okrug,2013,284.80357615152997
Serbia,Jablanicki okrug,2013,285.0575256347656
Serbia,Raski okrug,2013,283.170659383138
Serbia,Srednjebanatski okrug,2013,285.87345631917316
Serbia,Borski okrug,2013,283.9373423258464
Serbia,Grad Beograd,2013,285.8716328938802
Serbia,Pomoravski okrug,2013,284.8290659586589
Serbia,Severnobanatski okrug,2013,285.4951705932617
Serbia,Kosovskomitrovicki okrug,2013,282.55649820963544
Serbia,Macvanski okrug,2013,285.72737884521484
Serbia,Pirotski okrug,2013,283.08009084065753
Serbia,Kolubarski okrug,2013,286.4269332885742
Serbia,Branicevski okrug,2013,284.8066596984863
Serbia,Sumadijski okrug,2013,285.39307403564453
Serbia,Juznobanatski okrug,2013,285.91038767496747
Serbia,Juznobacki okrug,2013,285.8048350016276
Serbia,Severnobacki okrug,2013,285.3050231933594
Serbia,Pcinjski okrug,2013,282.98501841227215
Serbia,Zlatiborski okrug,2013,283.2967173258464
Serbia,Kosovski okrug,2013,284.1987050374349
Serbia,Toplicki okrug,2013,283.7626088460286
Serbia,Rasinski okrug,2013,284.6432164510091
Serbia,Prizrenski okrug,2013,283.680482228597
Serbia,Zajecarski,2013,284.6900049845378
Serbia,Sremski,2014,286.2546450297038
Serbia,Moravicki okrug,2014,282.4307810465495
Serbia,Nisavski okrug,2014,284.3645528157552
Serbia,Jablanicki okrug,2014,284.7212422688802
Serbia,Raski okrug,2014,283.05242919921875
Serbia,Srednjebanatski okrug,2014,286.21407318115234
Serbia,Borski okrug,2014,283.27488962809247
Serbia,Grad Beograd,2014,285.66612752278644
Serbia,Pomoravski okrug,2014,284.41822306315106
Serbia,Severnobanatski okrug,2014,286.074457804362
Serbia,Kosovskomitrovicki okrug,2014,282.44371032714844
Serbia,Macvanski okrug,2014,285.98797607421875
Serbia,Pirotski okrug,2014,282.7407811482747
Serbia,Kolubarski okrug,2014,286.4628423055013
Serbia,Branicevski okrug,2014,284.4158248901367
Serbia,Sumadijski okrug,2014,285.19883219401044
Serbia,Juznobanatski okrug,2014,285.89658482869464
Serbia,Juznobacki okrug,2014,286.2966448465983
Serbia,Severnobacki okrug,2014,285.93005625406903
Serbia,Pcinjski okrug,2014,282.7354443868001
Serbia,Zlatiborski okrug,2014,283.3985646565755
Serbia,Kosovski okrug,2014,283.9753672281901
Serbia,Toplicki okrug,2014,283.52965037027997
Serbia,Rasinski okrug,2014,284.33419036865234
Serbia,Prizrenski okrug,2014,283.57832463582355
Serbia,Zajecarski,2014,284.0341288248698
Serbia,Sremski,2015,286.3109931945801
Serbia,Moravicki okrug,2015,282.56239064534503
Serbia,Nisavski okrug,2015,284.55582936604816
Serbia,Jablanicki okrug,2015,284.6988474527995
Serbia,Raski okrug,2015,283.2667414347331
Serbia,Srednjebanatski okrug,2015,286.4087142944336
Serbia,Borski okrug,2015,283.92547607421875
Serbia,Grad Beograd,2015,286.07989501953125
Serbia,Pomoravski okrug,2015,284.84762318929035
Serbia,Severnobanatski okrug,2015,286.10672760009766
Serbia,Kosovskomitrovicki okrug,2015,282.6145884195964
Serbia,Macvanski okrug,2015,286.0228907267253
Serbia,Pirotski okrug,2015,282.7251739501953
Serbia,Kolubarski okrug,2015,286.6747868855794
Serbia,Branicevski okrug,2015,285.02782821655273
Serbia,Sumadijski okrug,2015,285.5024236043294
Serbia,Juznobanatski okrug,2015,286.2655321756999
Serbia,Juznobacki okrug,2015,286.29001744588214
Serbia,Severnobacki okrug,2015,285.881830851237
Serbia,Pcinjski okrug,2015,282.7230567932129
Serbia,Zlatiborski okrug,2015,283.4643732706706
Serbia,Kosovski okrug,2015,283.9735463460286
Serbia,Toplicki okrug,2015,283.6390889485677
Serbia,Rasinski okrug,2015,284.5980402628581
Serbia,Prizrenski okrug,2015,283.7490641276042
Serbia,Zajecarski,2015,284.3465525309245
Serbia,Sremski,2016,285.826176961263
Serbia,Moravicki okrug,2016,282.1147181193034
Serbia,Nisavski okrug,2016,284.3285497029622
Serbia,Jablanicki okrug,2016,284.5971399943034
Serbia,Raski okrug,2016,282.83555857340497
Serbia,Srednjebanatski okrug,2016,285.7756703694661
Serbia,Borski okrug,2016,283.60707092285156
Serbia,Grad Beograd,2016,285.5685755411784
Serbia,Pomoravski okrug,2016,284.4438196818034
Serbia,Severnobanatski okrug,2016,285.4658660888672
Serbia,Kosovskomitrovicki okrug,2016,282.2473373413086
Serbia,Macvanski okrug,2016,285.5438181559245
Serbia,Pirotski okrug,2016,282.6713383992513
Serbia,Kolubarski okrug,2016,286.1653315226237
Serbia,Branicevski okrug,2016,284.53816986083984
Serbia,Sumadijski okrug,2016,285.01774342854816
Serbia,Juznobanatski okrug,2016,285.65852610270184
Serbia,Juznobacki okrug,2016,285.7586034138997
Serbia,Severnobacki okrug,2016,285.3243001302083
Serbia,Pcinjski okrug,2016,282.65476989746094
Serbia,Zlatiborski okrug,2016,283.0272038777669
Serbia,Kosovski okrug,2016,283.8663050333659
Serbia,Toplicki okrug,2016,283.3436457316081
Serbia,Rasinski okrug,2016,284.2406361897786
Serbia,Prizrenski okrug,2016,283.4609845479329
Serbia,Zajecarski,2016,284.2353032430013
Serbia,Sremski,2017,286.1932945251465
