country,district,year,PRECTOTLAND kg m-2 s-1
Afghanistan,Gizab,2008,6.830900845955498e-06
Afghanistan,Ajrestan,2008,7.668835316201749e-06
Afghanistan,Chahar Sadra,2008,4.972303090376888e-06
Afghanistan,Qaysar,2008,4.849659510178766e-06
Afghanistan,Malestan,2008,9.338189217397862e-06
Afghanistan,Gomal,2008,1.1355762587818085e-05
Afghanistan,Bala Buluk,2008,2.6651866578534303e-06
Afghanistan,Jaghuri,2008,8.850503639012309e-06
Afghanistan,Wa Sher,2008,1.973132813373979e-06
Afghanistan,Qala-e-Naw,2008,5.678246979383161e-06
Afghanistan,Shahid-e-Hassas,2008,6.318564509367936e-06
Afghanistan,Qalat,2008,6.465112442135335e-06
Afghanistan,Dawlat Yar,2008,5.0365678185619845e-06
Afghanistan,Chakhansur,2008,1.7268319486556854e-06
Afghanistan,Saghar,2008,4.681808994586059e-06
Afghanistan,Shahrak,2008,5.47291779601747e-06
Afghanistan,Faryab,2008,4.154829946662358e-06
Afghanistan,Jawzjan,2008,3.3952587453619216e-06
Afghanistan,Shibar,2008,7.61475808467581e-06
Afghanistan,Sayghan,2008,5.632426101757094e-06
Afghanistan,Sayad,2008,3.7289307239069336e-06
Afghanistan,Daykundi,2008,6.26542404867341e-06
Afghanistan,Hilmand,2008,2.603440259638166e-06
Afghanistan,Ghazni,2008,1.0099047337939215e-05
Afghanistan,Pasaband,2008,5.437638393521845e-06
Afghanistan,Khakrez,2008,5.898094804102483e-06
Afghanistan,Baghlan,2008,8.387516382101251e-06
Afghanistan,Logar,2008,1.3787626664823776e-05
Afghanistan,Chaghcharan,2008,4.8989050915397435e-06
Afghanistan,Obe,2008,5.769132358930251e-06
Afghanistan,Bala Murghab,2008,5.26813334301506e-06
Afghanistan,Garziwan,2008,4.52716645237672e-06
Afghanistan,Syah Gerd,2008,1.0727740166932857e-05
Afghanistan,Deh Yak,2008,1.3031728038108662e-05
Afghanistan,Bamyan,2008,5.992835647151157e-06
Afghanistan,Zabul,2008,7.197295464119739e-06
Afghanistan,Ghorak,2008,4.6889621523039724e-06
Afghanistan,Khulm,2008,2.93306167139338e-06
Afghanistan,Gian,2008,1.2689466301418949e-05
Afghanistan,Bagrami,2008,1.3246039332837078e-05
Afghanistan,Qadis,2008,5.759685086928908e-06
Afghanistan,Khwaja Ghar,2008,4.16271778851455e-06
Afghanistan,Maydan Wardak,2008,1.0840636904273385e-05
Afghanistan,Shah Joy,2008,8.125739771262432e-06
Afghanistan,Lal Wa Sarjangal,2008,5.067984400417294e-06
Afghanistan,Dila,2009,1.069408158635089e-05
Afghanistan,Markaz-e-Behsud,2009,1.4606060368993276e-05
Afghanistan,Balkh Ab,2009,7.984547973137425e-06
Afghanistan,Hirat,2009,9.434249353513443e-06
Afghanistan,Feroz Nakhchir,2009,6.282834547183385e-06
Afghanistan,Pul-e-Hesar,2009,1.4224019744131656e-05
Afghanistan,Gardez,2009,1.897935247564665e-05
Afghanistan,Spin Boldak,2009,5.983394456771944e-06
Afghanistan,Kapisa,2009,1.6572197872409525e-05
Afghanistan,Ruy-e-Du Ab,2009,1.0000585195689345e-05
Afghanistan,Khwaja Du Koh,2009,7.40917466989522e-06
Afghanistan,Tolak,2009,8.895127564775062e-06
Afghanistan,Jaghatu,2009,1.6067237861923985e-05
Afghanistan,Khuram wa Sarbagh,2009,8.488254393868652e-06
Afghanistan,Yahya Khel,2009,1.575287494463377e-05
Afghanistan,Reg,2009,4.991444522023016e-06
Afghanistan,Fayz Abad,2009,7.154784206019414e-06
Afghanistan,Maywand,2009,4.750159344008312e-06
Afghanistan,Dushi,2009,1.2315067494391157e-05
Afghanistan,Shah Wali Kot,2009,5.6836792537470495e-06
Afghanistan,kiti,2009,9.628670735482533e-06
Afghanistan,Paktika,2009,1.1863659131223971e-05
Afghanistan,Sholgareh,2009,6.671812164107365e-06
Afghanistan,Arghandab,2009,7.29983023006342e-06
Afghanistan,Kunduz,2009,1.0240172559971068e-05
Afghanistan,Saydabad,2009,1.9395371093930067e-05
Afghanistan,Paktya,2009,1.897935247564665e-05
Afghanistan,Ashtarlay,2009,1.1195350587355581e-05
Afghanistan,Chisht-e-Sharif,2009,9.523599385726553e-06
Afghanistan,Daman,2009,5.681284341572774e-06
Afghanistan,Farsi,2009,8.876256741432186e-06
Afghanistan,Nawur,2009,1.6092862489109057e-05
Afghanistan,Panj wayi,2009,4.875496685352407e-06
Afghanistan,Kandahar,2009,5.4873907432212e-06
Afghanistan,Waras,2009,1.2147899348489023e-05
Afghanistan,Qorghan,2009,7.165720448049688e-06
Afghanistan,Hesa Awal-e- Behsud,2009,1.691184032843401e-05
Afghanistan,Balkh,2009,6.517895074978963e-06
Afghanistan,Khas Uruzgan,2009,9.192172604187148e-06
Afghanistan,Nad-e-Ali,2009,1.889119411116451e-06
Afghanistan,Chora,2009,7.5154943777556505e-06
Afghanistan,Kohistanat,2009,8.19253919020881e-06
Afghanistan,Khwaja Sabzposh,2009,7.74280882653417e-06
Afghanistan,Farah,2009,4.685694744105056e-06
Afghanistan,Reg(khan Neshin),2009,2.018883138859722e-06
Afghanistan,Jawand,2009,9.175805486182747e-06
Afghanistan,Pur Chaman,2009,5.170452059587828e-06
Afghanistan,Kajaki,2009,5.068037193109472e-06
Afghanistan,Jalrez,2009,1.871972597032609e-05
Afghanistan,Naw Zad,2009,3.47897665832025e-06
Afghanistan,Uruzgan,2009,8.022085288029186e-06
Afghanistan,Yakawlang,2009,9.605721693025135e-06
Afghanistan,Shiberghan,2009,7.392866348017189e-06
Afghanistan,Panjab,2009,1.1363313621168473e-05
Afghanistan,Gulestan,2009,3.1943747695281747e-06
Afghanistan,Shindand,2009,7.0627275575833415e-06
Afghanistan,Sang-e-Takht,2009,1.027744326052502e-05
Afghanistan,Darah Suf-e- Payin,2009,7.036738300186629e-06
Afghanistan,Sari Pul,2009,7.90466202375632e-06
Afghanistan,Dawlat Abad,2009,6.931834956932738e-06
Afghanistan,Garm Ser,2009,2.697017247346502e-06
Afghanistan,Baghran,2009,6.4376220487061234e-06
Afghanistan,Khash Rod,2009,1.717195296207596e-06
Afghanistan,Ghor,2009,8.661585119759985e-06
Afghanistan,Mahmud-e- Raqi,2009,1.6572197872409525e-05
Afghanistan,Takhar,2009,9.40280410808525e-06
Afghanistan,Samangan,2009,8.208901833147848e-06
Afghanistan,Lashkar Gah,2009,2.88684070505872e-06
Afghanistan,Ab Band,2009,1.369913391294404e-05
Afghanistan,Almar,2009,8.043140098760158e-06
Afghanistan,Sozma Qala,2009,7.289422259903989e-06
Afghanistan,Wor Mamay,2009,8.915028316059145e-06
Afghanistan,Hazrat Sultan,2009,7.444413366269732e-06
Afghanistan,Arghistan,2009,5.8176322308937335e-06
Afghanistan,Nesh,2009,6.240174637231404e-06
Afghanistan,Taywarah,2009,7.3022577331259e-06
Afghanistan,Maruf,2009,6.08844564142762e-06
Afghanistan,Kabul,2009,1.9201615626627934e-05
Afghanistan,Waza Khah,2009,8.059001253434595e-06
Afghanistan,Ali Abad,2009,1.0822370726799097e-05
Afghanistan,Mardyan,2009,7.177368144166088e-06
Afghanistan,Shor Abak,2009,5.900472197967423e-06
Afghanistan,Parwan,2009,1.6173747382357316e-05
Afghanistan,Khwaja Hejran,2009,1.2720257743090238e-05
Afghanistan,Kishindeh,2009,7.043885990962402e-06
Afghanistan,Badghis,2009,9.547720623603848e-06
Afghanistan,Khoshi,2009,2.0377831924830387e-05
Afghanistan,Pul-e- khumri,2009,1.2407156436036117e-05
Afghanistan,Imam Saheb,2009,9.657974393143035e-06
Afghanistan,Deh shu,2009,2.241577124248023e-06
Afghanistan,Nimroz,2009,1.73837154367402e-06
Afghanistan,Naw Bahar,2009,7.056368202322797e-06
Afghanistan,Bangi,2009,9.6030488569206e-06
Afghanistan,Du Lina,2009,8.953854741104123e-06
Afghanistan,Gizab,2009,1.0369985895021304e-05
Afghanistan,Ajrestan,2009,1.1491339184085761e-05
Afghanistan,Chahar Sadra,2009,8.693903825072862e-06
Afghanistan,Qaysar,2009,8.719854926583966e-06
Afghanistan,Malestan,2009,1.3719500298400403e-05
Afghanistan,Gomal,2009,1.2038341998119347e-05
Afghanistan,Bala Buluk,2009,3.7580810091715857e-06
Afghanistan,Jaghuri,2009,1.1394820044079941e-05
Afghanistan,Wa Sher,2009,2.2163417047910262e-06
Afghanistan,Qala-e-Naw,2009,1.0053344116811555e-05
Afghanistan,Shahid-e-Hassas,2009,7.865179792418302e-06
Afghanistan,Qalat,2009,6.150536630258122e-06
Afghanistan,Dawlat Yar,2009,9.577443856083457e-06
Afghanistan,Chakhansur,2009,1.7807240386068687e-06
Afghanistan,Saghar,2009,7.143367155355746e-06
Afghanistan,Shahrak,2009,8.723968595486556e-06
Afghanistan,Faryab,2009,7.88595074035532e-06
Afghanistan,Jawzjan,2009,7.283548342024476e-06
Afghanistan,Shibar,2009,1.4141619575976726e-05
Afghanistan,Sayghan,2009,1.188394844610942e-05
Afghanistan,Sayad,2009,7.576384338870111e-06
Afghanistan,Daykundi,2009,1.0367862619596106e-05
Afghanistan,Hilmand,2009,2.950525787630397e-06
Afghanistan,Ghazni,2009,1.4629796692815067e-05
Afghanistan,Pasaband,2009,8.04990834565203e-06
Afghanistan,Khakrez,2009,5.55130258248875e-06
Afghanistan,Baghlan,2009,1.291662535441229e-05
Afghanistan,Logar,2009,2.0377831924830387e-05
Afghanistan,Chaghcharan,2009,8.800018779337245e-06
Afghanistan,Obe,2009,9.813541901168455e-06
Afghanistan,Bala Murghab,2009,9.622935259712192e-06
Afghanistan,Garziwan,2009,8.230206061652661e-06
Afghanistan,Syah Gerd,2009,1.6173747382357316e-05
Afghanistan,Deh Yak,2009,1.848061726286825e-05
Afghanistan,Bamyan,2009,1.1828500536953757e-05
Afghanistan,Zabul,2009,7.356923486073084e-06
Afghanistan,Ghorak,2009,4.625846533907975e-06
Afghanistan,Khulm,2009,5.906186311531903e-06
Afghanistan,Gian,2009,1.5722626688746073e-05
Afghanistan,Bagrami,2009,1.9201615626627934e-05
Afghanistan,Qadis,2009,1.0117399794131528e-05
Afghanistan,Khwaja Ghar,2009,9.202559359249902e-06
Afghanistan,Maydan Wardak,2009,1.740824944042086e-05
Afghanistan,Shah Joy,2009,8.920958881648002e-06
Afghanistan,Lal Wa Sarjangal,2009,1.0369885647342458e-05
Afghanistan,Dila,2010,5.4789811826524975e-06
Afghanistan,Markaz-e-Behsud,2010,5.565882643147428e-06
Afghanistan,Balkh Ab,2010,1.4043893812691148e-06
Afghanistan,Hirat,2010,9.122295815489407e-07
Afghanistan,Feroz Nakhchir,2010,9.45706045297918e-07
Afghanistan,Pul-e-Hesar,2010,3.757987373146273e-06
Afghanistan,Gardez,2010,8.805515933854561e-06
Afghanistan,Spin Boldak,2010,1.8854387270021547e-07
Afghanistan,Kapisa,2010,6.023513618273746e-06
Afghanistan,Ruy-e-Du Ab,2010,2.4096057684060146e-06
Afghanistan,Khwaja Du Koh,2010,7.890483383694692e-07
Afghanistan,Tolak,2010,8.690580182480681e-07
Afghanistan,Jaghatu,2010,7.444126588413621e-06
Afghanistan,Khuram wa Sarbagh,2010,1.3521507233103167e-06
Afghanistan,Yahya Khel,2010,7.655045931178456e-06
Afghanistan,Reg,2010,1.3050320595727187e-07
Afghanistan,Fayz Abad,2010,8.596650886344548e-07
Afghanistan,Maywand,2010,9.018006110407732e-08
Afghanistan,Dushi,2010,3.1651721471316154e-06
Afghanistan,Shah Wali Kot,2010,7.07986646344015e-07
Afghanistan,kiti,2010,2.885458822123629e-06
Afghanistan,Paktika,2010,6.141766524162998e-06
Afghanistan,Sholgareh,2010,9.112452100347099e-07
Afghanistan,Arghandab,2010,2.709264312018958e-06
Afghanistan,Kunduz,2010,8.716905660424994e-07
Afghanistan,Saydabad,2010,8.725758208571747e-06
Afghanistan,Paktya,2010,8.805515933854561e-06
Afghanistan,Ashtarlay,2010,3.6881555573696026e-06
Afghanistan,Chisht-e-Sharif,2010,9.596800411572273e-07
Afghanistan,Daman,2010,1.2235863088454976e-07
Afghanistan,Farsi,2010,8.289075068246326e-07
Afghanistan,Nawur,2010,7.06087191614576e-06
Afghanistan,Panj wayi,2010,9.169779336631717e-08
Afghanistan,Kandahar,2010,4.140981121119157e-07
Afghanistan,Waras,2010,4.45311645641544e-06
Afghanistan,Qorghan,2010,7.939127477965903e-07
Afghanistan,Hesa Awal-e- Behsud,2010,6.934505841618988e-06
Afghanistan,Balkh,2010,9.40655220307943e-07
Afghanistan,Khas Uruzgan,2010,3.7241488743005897e-06
Afghanistan,Nad-e-Ali,2010,3.758811412945247e-08
Afghanistan,Chora,2010,2.547445462771891e-06
Afghanistan,Kohistanat,2010,1.226771172053689e-06
Afghanistan,Khwaja Sabzposh,2010,8.146956587624975e-07
Afghanistan,Farah,2010,3.7733263626990915e-07
Afghanistan,Reg(khan Neshin),2010,5.6792080186030824e-08
Afghanistan,Jawand,2010,9.64296059588312e-07
Afghanistan,Pur Chaman,2010,4.2805509540196995e-07
Afghanistan,Kajaki,2010,4.47820557315006e-07
Afghanistan,Jalrez,2010,7.886411492811241e-06
Afghanistan,Naw Zad,2010,1.53010628755264e-07
Afghanistan,Uruzgan,2010,2.7839875688576227e-06
Afghanistan,Yakawlang,2010,2.2604293665369943e-06
Afghanistan,Shiberghan,2010,8.131018939916013e-07
Afghanistan,Panjab,2010,3.459326697985432e-06
Afghanistan,Gulestan,2010,2.1836447101438055e-07
Afghanistan,Shindand,2010,6.090246176569621e-07
Afghanistan,Sang-e-Takht,2010,2.6158055685109962e-06
Afghanistan,Darah Suf-e- Payin,2010,1.1483951975153432e-06
Afghanistan,Sari Pul,2010,1.1417806966658044e-06
Afghanistan,Dawlat Abad,2010,8.455074972450909e-07
Afghanistan,Garm Ser,2010,1.0151918273375454e-07
Afghanistan,Baghran,2010,8.946843009311907e-07
Afghanistan,Khash Rod,2010,5.421876168109942e-08
Afghanistan,Ghor,2010,1.2316400741182304e-06
Afghanistan,Mahmud-e- Raqi,2010,6.023513618273746e-06
Afghanistan,Takhar,2010,9.219688615197126e-07
Afghanistan,Samangan,2010,1.533455575995303e-06
Afghanistan,Lashkar Gah,2010,4.0243198976755516e-08
Afghanistan,Ab Band,2010,6.589742815555906e-06
Afghanistan,Almar,2010,8.640205368493089e-07
Afghanistan,Sozma Qala,2010,9.138698789275257e-07
Afghanistan,Wor Mamay,2010,5.319371853363507e-06
Afghanistan,Hazrat Sultan,2010,9.352699530362109e-07
Afghanistan,Arghistan,2010,6.232442146721235e-07
Afghanistan,Nesh,2010,1.3509088934811493e-06
Afghanistan,Taywarah,2010,7.016825552023777e-07
Afghanistan,Maruf,2010,2.1288847398159742e-06
Afghanistan,Kabul,2010,8.006323215261341e-06
Afghanistan,Waza Khah,2010,4.4050049522721995e-06
Afghanistan,Ali Abad,2010,9.378794874867884e-07
Afghanistan,Mardyan,2010,8.218021936137548e-07
Afghanistan,Shor Abak,2010,1.7272011976611945e-07
Afghanistan,Parwan,2010,5.836513568071265e-06
Afghanistan,Khwaja Hejran,2010,1.8304343979054967e-06
Afghanistan,Kishindeh,2010,1.0063571619066865e-06
Afghanistan,Badghis,2010,9.648135332653722e-07
Afghanistan,Khoshi,2010,9.096215681477881e-06
Afghanistan,Pul-e- khumri,2010,1.7207270955795402e-06
Afghanistan,Imam Saheb,2010,8.055016445982103e-07
Afghanistan,Deh shu,2010,9.919635848313129e-08
Afghanistan,Nimroz,2010,4.8530299763011366e-08
Afghanistan,Naw Bahar,2010,3.014627161319899e-06
Afghanistan,Bangi,2010,9.710346429254654e-07
Afghanistan,Du Lina,2010,1.216875227480832e-06
Afghanistan,Gizab,2010,3.854256730360173e-06
Afghanistan,Ajrestan,2010,4.691392880909473e-06
Afghanistan,Chahar Sadra,2010,9.551170005358174e-07
Afghanistan,Qaysar,2010,9.271850259902565e-07
Afghanistan,Malestan,2010,6.232561498217826e-06
Afghanistan,Gomal,2010,6.360085418175431e-06
Afghanistan,Bala Buluk,2010,2.902482690720861e-07
Afghanistan,Jaghuri,2010,5.3247697554069315e-06
Afghanistan,Wa Sher,2010,9.24924831130237e-08
Afghanistan,Qala-e-Naw,2010,9.407630719987283e-07
Afghanistan,Shahid-e-Hassas,2010,2.31691047558612e-06
Afghanistan,Qalat,2010,1.5905076815018987e-06
Afghanistan,Dawlat Yar,2010,1.8192436743354652e-06
Afghanistan,Chakhansur,2010,3.715337592683526e-08
Afghanistan,Saghar,2010,6.607298432298892e-07
Afghanistan,Shahrak,2010,8.936456702150191e-07
Afghanistan,Faryab,2010,8.451887999417762e-07
Afghanistan,Jawzjan,2010,8.2090437865232e-07
Afghanistan,Shibar,2010,4.874938544644399e-06
Afghanistan,Sayghan,2010,3.6776958046806176e-06
Afghanistan,Sayad,2010,8.52111403637118e-07
Afghanistan,Daykundi,2010,3.2609191695911e-06
Afghanistan,Hilmand,2010,1.611730521009887e-07
Afghanistan,Ghazni,2010,6.6255733029880644e-06
Afghanistan,Pasaband,2010,1.203385252645436e-06
Afghanistan,Khakrez,2010,4.671229938944143e-07
Afghanistan,Baghlan,2010,2.618580253440731e-06
Afghanistan,Logar,2010,9.096215681477881e-06
Afghanistan,Chaghcharan,2010,1.1308394761618452e-06
Afghanistan,Obe,2010,9.006507370566759e-07
Afghanistan,Bala Murghab,2010,9.817453742756846e-07
Afghanistan,Garziwan,2010,8.769174956183128e-07
Afghanistan,Syah Gerd,2010,5.836513568071265e-06
Afghanistan,Deh Yak,2010,8.600249053109237e-06
Afghanistan,Bamyan,2010,3.7451013740525767e-06
Afghanistan,Zabul,2010,2.8710228647627977e-06
Afghanistan,Ghorak,2010,1.6833414397016932e-07
Afghanistan,Khulm,2010,9.484048494338849e-07
Afghanistan,Gian,2010,7.632109807335902e-06
Afghanistan,Bagrami,2010,8.006323215261341e-06
Afghanistan,Qadis,2010,9.652143189180062e-07
Afghanistan,Khwaja Ghar,2010,8.729030801139597e-07
Afghanistan,Maydan Wardak,2010,7.278139546537351e-06
Afghanistan,Shah Joy,2010,4.169692304210434e-06
Afghanistan,Lal Wa Sarjangal,2010,2.6901015475015258e-06
Afghanistan,Dila,2011,1.17397530868043e-05
Afghanistan,Markaz-e-Behsud,2011,1.922675353856978e-05
Afghanistan,Balkh Ab,2011,8.016066898332132e-06
Afghanistan,Hirat,2011,8.50810493387627e-06
Afghanistan,Feroz Nakhchir,2011,6.684044170750944e-06
Afghanistan,Pul-e-Hesar,2011,1.5477541189431083e-05
Afghanistan,Gardez,2011,2.834194509911858e-05
Afghanistan,Spin Boldak,2011,8.164280885103329e-06
Afghanistan,Kapisa,2011,2.1529956349519708e-05
Afghanistan,Ruy-e-Du Ab,2011,1.0998490029587612e-05
Afghanistan,Khwaja Du Koh,2011,5.794779246830608e-06
Afghanistan,Tolak,2011,8.104736976664895e-06
Afghanistan,Jaghatu,2011,2.315332580778151e-05
Afghanistan,Khuram wa Sarbagh,2011,8.337097925811431e-06
Afghanistan,Yahya Khel,2011,2.1609938376917368e-05
Afghanistan,Reg,2011,6.178612702097531e-06
Afghanistan,Fayz Abad,2011,6.283675920957548e-06
Afghanistan,Maywand,2011,6.127607759133824e-06
Afghanistan,Dushi,2011,1.3514034777093206e-05
Afghanistan,Shah Wali Kot,2011,7.40844755047129e-06
Afghanistan,kiti,2011,1.1489944299855234e-05
Afghanistan,Paktika,2011,1.3718469878830767e-05
Afghanistan,Sholgareh,2011,6.505646721191659e-06
Afghanistan,Arghandab,2011,8.53172131489915e-06
Afghanistan,Kunduz,2011,8.377409090660474e-06
Afghanistan,Saydabad,2011,2.8859987794629563e-05
Afghanistan,Paktya,2011,2.834194509911858e-05
Afghanistan,Ashtarlay,2011,1.3412180791740636e-05
Afghanistan,Chisht-e-Sharif,2011,8.67200780237898e-06
Afghanistan,Daman,2011,7.5095612728896025e-06
Afghanistan,Farsi,2011,7.97286940869654e-06
Afghanistan,Nawur,2011,2.3069627065953737e-05
Afghanistan,Panj wayi,2011,6.088232808946085e-06
Afghanistan,Kandahar,2011,7.107644383304248e-06
Afghanistan,Waras,2011,1.53606063288958e-05
Afghanistan,Qorghan,2011,5.486267831178072e-06
Afghanistan,Hesa Awal-e- Behsud,2011,2.351653262117676e-05
Afghanistan,Balkh,2011,6.502297854599252e-06
Afghanistan,Khas Uruzgan,2011,1.1319686553542908e-05
Afghanistan,Nad-e-Ali,2011,1.7791603169458991e-06
Afghanistan,Chora,2011,9.138765847763302e-06
Afghanistan,Kohistanat,2011,7.760105338730184e-06
Afghanistan,Khwaja Sabzposh,2011,6.361019140778576e-06
Afghanistan,Farah,2011,4.26097918298357e-06
Afghanistan,Reg(khan Neshin),2011,1.749422140541673e-06
Afghanistan,Jawand,2011,8.268656296791182e-06
Afghanistan,Pur Chaman,2011,4.983389483532918e-06
Afghanistan,Kajaki,2011,6.239026850093876e-06
Afghanistan,Jalrez,2011,2.666106399730935e-05
Afghanistan,Naw Zad,2011,3.8318404797489926e-06
Afghanistan,Uruzgan,2011,9.799830214101658e-06
Afghanistan,Yakawlang,2011,1.0285294030570263e-05
Afghanistan,Shiberghan,2011,5.9846449310278e-06
Afghanistan,Panjab,2011,1.3245069342421929e-05
Afghanistan,Gulestan,2011,2.984607528225649e-06
Afghanistan,Shindand,2011,6.180823314809739e-06
Afghanistan,Sang-e-Takht,2011,1.1484179798276454e-05
Afghanistan,Darah Suf-e- Payin,2011,7.356734089856049e-06
Afghanistan,Sari Pul,2011,7.40404387855475e-06
Afghanistan,Dawlat Abad,2011,6.011811059721717e-06
Afghanistan,Garm Ser,2011,2.3046859879130196e-06
Afghanistan,Baghran,2011,7.284554203135135e-06
Afghanistan,Khash Rod,2011,1.573297357548358e-06
Afghanistan,Ghor,2011,8.472216957791911e-06
Afghanistan,Mahmud-e- Raqi,2011,2.1529956349519708e-05
Afghanistan,Takhar,2011,7.982435436646425e-06
Afghanistan,Samangan,2011,8.590872733651783e-06
Afghanistan,Lashkar Gah,2011,3.241855999053284e-06
Afghanistan,Ab Band,2011,1.801795956947445e-05
Afghanistan,Almar,2011,6.507335209174682e-06
Afghanistan,Sozma Qala,2011,6.632485297626452e-06
Afghanistan,Wor Mamay,2011,7.023655724107777e-06
Afghanistan,Hazrat Sultan,2011,7.170380156317053e-06
Afghanistan,Arghistan,2011,7.626492242041143e-06
Afghanistan,Nesh,2011,7.811971467277828e-06
Afghanistan,Taywarah,2011,7.002509510421515e-06
Afghanistan,Maruf,2011,6.608745771985489e-06
Afghanistan,Kabul,2011,2.736523868211253e-05
Afghanistan,Waza Khah,2011,7.037900357125443e-06
Afghanistan,Ali Abad,2011,8.775068519180974e-06
Afghanistan,Mardyan,2011,5.986515577396395e-06
Afghanistan,Shor Abak,2011,8.334051912282885e-06
Afghanistan,Parwan,2011,2.0960428782955552e-05
Afghanistan,Khwaja Hejran,2011,1.1053196166516739e-05
Afghanistan,Kishindeh,2011,6.879911168947398e-06
Afghanistan,Badghis,2011,8.34307997553417e-06
Afghanistan,Khoshi,2011,3.0448110573472494e-05
Afghanistan,Pul-e- khumri,2011,1.0764384454311518e-05
Afghanistan,Imam Saheb,2011,7.979749662139975e-06
Afghanistan,Deh shu,2011,1.8409028275770274e-06
Afghanistan,Nimroz,2011,1.5803138365082773e-06
Afghanistan,Naw Bahar,2011,7.266884551764709e-06
Afghanistan,Bangi,2011,8.171461276511859e-06
Afghanistan,Du Lina,2011,8.854961791437658e-06
Afghanistan,Gizab,2011,1.2962355757487443e-05
Afghanistan,Ajrestan,2011,1.5037415146605517e-05
Afghanistan,Chahar Sadra,2011,7.904601895432184e-06
Afghanistan,Qaysar,2011,7.5131795029280185e-06
Afghanistan,Malestan,2011,1.9096177847109806e-05
Afghanistan,Gomal,2011,1.341709278130207e-05
Afghanistan,Bala Buluk,2011,3.2168326439001023e-06
Afghanistan,Jaghuri,2011,1.4419691214642874e-05
Afghanistan,Wa Sher,2011,2.1232023822365524e-06
Afghanistan,Qala-e-Naw,2011,8.749388040750747e-06
Afghanistan,Shahid-e-Hassas,2011,9.602102607337117e-06
Afghanistan,Qalat,2011,7.349959113924611e-06
Afghanistan,Dawlat Yar,2011,9.745012585706348e-06
Afghanistan,Chakhansur,2011,1.5943467944281172e-06
Afghanistan,Saghar,2011,6.497510163361816e-06
Afghanistan,Shahrak,2011,8.13789569127166e-06
Afghanistan,Faryab,2011,6.4723280931277885e-06
Afghanistan,Jawzjan,2011,6.012403919053087e-06
Afghanistan,Shibar,2011,1.7885812880708623e-05
